sample_id,reference,hypothesis,wer,cer
670,Edwɛkɛkpɔkɛ titili ne ɛnlɛ ngilenu biala.,ɛdua ɛkpokpo kɛ titili ne ɛnɛ ngile nu biala,1.0,0.2
671,Duma ɛdendɛsinli kola yɛ edwɛkɛmgbɔkɛ mɔɔ bo ko la.,duma ɛdendɛsinli kola yɛ ɛgyɔkɛ ngbɔkɛ mɔɔ bo kola,0.4444,0.119
693,Nzizo ngilenu ndonwo bie mɔ a wɔ ɛke la.,nzizo ngile nu ndonwo bie mɔ awɔ ɛke la,0.4444,0.0
698,Bɛmɛ a le Tete nee Awiane mɔɔ ba kolaa na belemgbunli ne ara la.,bɛmaa le tete nee ayoane mɔɔ bakola ana bilengbulenle dee arala,0.7143,0.2
701,Tɛladeɛ fufule tendenle ne ɛminli.,tɛladeɛ fufule tendele ne ɛmenle,0.4,0.1034
702,Meze nrenyia kɔkɔlɛ ne mɔɔ vi Ngɛnla la.,mezɛɛ nunnyia kɔkɔlɛ ne mɔɔ vi ngɛnlala,0.5,0.125
708,Edwɛkɛkpɔkɛ titili ne kola fea nzizo nee nzɔzo ngilenu ne avinli.,adule kɛ kpɔkɛ titili ne ko laafea n zi zo ne n zɔ zo n gile nu ne a vinli,1.5455,0.1111
710,Gana arane gyimayɛvoma mgbanyinli nnu bie ɛra ɛke.,ghana arɛne gyima yɛ voma mgbanyinli nnubie ɛla ɛke,1.0,0.0714
712,Yɛ sukulu sukoavoma nnu ne mɔɔ gyigyi nehane la anye liele.,gyɛ sukulu sukuavo maa nune mɔɔ gyigyi nee hane la anye liele,0.5455,0.0833
714,"Wɔ bɛ ekpunli ne mɔ anu, bɛhɛlɛhɛlɛ duma ɛdendɛsinli nsa.",wɔbɛ ɛkpole ne mɔ anu bɛhɛlɛ hɛlɛ doma ɛdendɛsene sa,0.8,0.1957
724,"Yɛkpɔkɛ ɛdendɛsinli mɔɔ lɛ yɛkpɔkɛ ekyi, yɛkpɔkɛ titili yɛɛ ye boavo la.",yɛkpɔkɛ ɛdenda senle mɔɔ lɛ yɛkpɔkɛ ɛkyi yɛkpɔkɛ titili yɛ yɛbula vola,0.5833,0.1356
728,Kilehilevolɛ ne sɔ sukoavoma ne nea Yalɛ biala).,kilehile bolɛ ne sɔ sukoavo ma ne nea ya lɛ bia lare,1.0,0.0769
739,"Wɔ bɛ ekpunli ne mɔ anu, bɛhɛlɛ yɛkpɔkɛ ɛdendɛsinli nsa.",wɔbɛ ɛpulu ne mɔ nu bɛhɛlɛ yɛ pokɛ ɛde ndɛ selelesa,0.9,0.2667
759,Ɛhye le ɛdendɛsinli mɔɔ ye edwɛkɛkpɔkɛ titili ne le ɛlekakpɔkɛ la.,ashele ede ne senle mɔɔ ye egyɔkɛ kpɔkɛ tetele ne le ɛleka kpɔkɛ la,0.8182,0.2545
761,Ndonwo bie mɔ a wɔ aze ɛke la.,ndo bie mɔ awɔ azɛ akela,0.75,0.2273
767,Edwɛkɛkpɔkɛ titili ne a anwo hyia kpalɛ a.,20 ɛdwɛkɛ kpɔkɛ tetele ne a anwo hyia kpalɛ a,0.5,0.1765
770,Yɛta yɛnyia ɛdendɛsinli mɔɔ bo ko la wɔ ɛdendɛmunli nu.,ye ta ye nyia ɛde nde sinlimɔ bokɔ la wɔ ɛde nde munli nu,1.1,0.1333
777,Yɛfa ɛdendɛsinli yɛda adwenle ali.,yɛfa a ɛdendɛsenle yɛda adwenle ali,0.4,0.1034
778,Ɔboa ɔmaa yɛdi ngitanwo fɔɔnwo wɔ ɛdendɛlɛ nee ɛhɛlɛlɛ nu.,ɔ boa ɔmaa yɛ dinkita nwo fɔnwo wɔ ɛdendɛlɛ ne ɛhɛlɛlɛ nu,0.7,0.0625
779,Ɔboa ɔmaa yɛto nrɛlaleɛ mɔɔ ndelebɛbo wɔ nu la.,ɔ boɔ ɔmaa yɛ tunlidwɛ laleɛ mɔɔ ndele bɛ bowɔnu la,0.8889,0.1579
792,"Mekɛ mɔɔ yɛdwule la, yɛkpondɛle anwodɔlɛ ɛleka wɔ arɛlɛ baka bie abo.",mekɛ mɔɔ yɛ gyule la yɛkpondɛle anwodɔlɛ ɛleka wɔ arɛlɛ bakabie abɔ,0.4167,0.0536
815,Ɛdendɛfoa le edwɛkɛmgbɔkɛ ekpunli mɔɔ bɔ nu yɛ gyima na ɔlɛ yɛvo nee yɛkpɔkɛ la.,ɛdendɛfo a le edwɛkɛ mgbɔkɛ ekpunli mɔɔ bɔ nu yɛ gyima na ɔlɛ yɛ vo nee yɛ kpɔkɛ la,0.5333,0.0
816,Ɛdendɛfoa le aneɛmɛla nvɛyebanvɛyeba ne mɔ ko.,ɛdendɛfo ale aneɛmɛ la mvɛyeba mvɛyeba ne mɔko,1.1429,0.0513
823,Aya donle aleɛ kolaa na yeahɔ sukulu.,a yɛadɔnle alie kola na yɛahɔ sukulu,0.7143,0.2
824,Agyalu hɔle gua ne anu.,ɔ dialo hɔle kuya ne anu,0.6,0.3333
843,Fa mɔɔ ɛnwunle ye la to gua kile ɛ gɔnwo.,samɔ ɛ wone yela to gba kele ɛ gɔ mɔ,0.9,0.3226
845,Yɛlɛ ɛdendɛfoa ngakyile nna ɔlua ngilenu mɔɔ bɛmaa la ati.,yɛlɛ ɛdendafoa ngakyile nna olua ngele nu mɔɔ bɛmaa la ati,0.4,0.0625
850,Me nli to aleɛ dahuu.,me nle too aleɛ dahuu,0.4,0.125
853,Ɛmianlɛ ɛdendɛmunli ɛngyia yɛvo biala.,emiale ɛdenda munli engyia yɛvo biala,0.8,0.1515
858,Ɛbahola wɔamaa edwɛkɛmgbɔkɛ mɔɔ bɛfa bɛbiza kpuyia la anwo ndonwo ɔ?,ɛbwahola wa maa ɛgyɔkɛ ngbɔkɛ mɔɔ bɛfa bɛbiza kuyiala anwondonwɔ,0.9091,0.1579
859,Yɛfa edwɛkɛmiza sɛkɛlɛneɛ a yɛdwula edwɛkɛmiza ɛdendɛfoa a.,yɛfa igyekɛmenleza sɛkɛlɛ neɛ ayɛgula igyekɛmenleza dindɛfo a,0.75,0.4118
861,Nwane ezukoa a le ɛhye?,wane ezukuala ɛsha,1.0,0.3889
862,Duzu aleɛ a ɛbali ye ɛnɛ a?,dozo aleɛ a ɛbale ye ɛna,0.5714,0.2
863,Nienwu a ɛhɔle a ?,neɛnwo a ɛhɔle a ye,0.5,0.3846
864,"Saa ɛye ɛdendɛfoa titili ne ɛfi ɛkɛ a, eza yɛlɛ ɛdendɛfoa ekyi.",saa ɛye ɛdendɛfo atitile nee ɛfe ɛka a eza yɛlɛ ɛdendɛfo akyi,0.5833,0.1
868,Ɔdi ngilenu gyima ɔmaa ɛdendɛfoa titili ne.,ɔdenlu nu gyima ɔmaa ɛdendɛfo atitili ne,0.5714,0.1111
870,Mɔnukpɔkɛ a boa ɛdendɛfoa ekyi maa ɔfa ɔ nwo ɔbeta ɛdendɛfoa titili ne a.,mɔne kpɔ kɛ aboa ɛdendɛfoa ekyi maa ɔfa ɔ nwo ɔbɛta ɛdendɛfoa titili ne a,0.3571,0.0339
873,Ɛdendɛfoa ekyi ne di gyima ngakyile dɔɔnwo ɔti yɛgua bɛ ekpunli ngakyile.,ɛdendɛfoa ekyi ne de gyima ngakyile dɔɔnwo ɔ ti yɛɛ gua bɛ ekpunli ngakyile,0.4167,0.0328
883,Ɔkola ɔdi gyima kɛ yɛvo anzɛɛ nyiavo anzɛɛ dievo.,ɔkola ɔdigyima kɛ yɛvo anzɛɛ nyɛvo anzɛɛ dievo,0.3333,0.05
885,Duma ɛdendɛfoa mɔɔ di yɛvo gyima.,doma ɛdendɛfoa mɔɔ di yɛvɔ gyima,0.3333,0.0741
886,Raalɛ ne mɔɔ dɔle ndanlɛ ne anoma la ɛhɔ.,braalɛ ne mɔɔ dɔle ndanlɛ ne anomala ɛhɔ,0.3333,0.0312
887,Duma ɛdendɛfoa mɔɔ di gyima kɛ nyiavo anzɛɛ dievo la.,doma ɛdendɛfoa mɔɔ de gyima kɛ nyiavo anzɛɛ die vola,0.4,0.0465
888,Me gɔnwo ne kpole mɔɔ mendɔle memaanle ye la.,me gɔn wo ne kpole mɔɔ me ndɔleme maa le ye la,0.6667,0.0278
889,Menwunle awenade ne mɔɔ bɔvolɛ ne hunle ye la.,me nwo awonade ni mɔɔ bɔvolɛ niholi yela,0.8889,0.2703
890,Ɛdendɛmunli (i) ne mɔɔ wɔ anwuma la le duma ɛdendɛfoa mɔɔ ɛlɛdi yɛvo gyima a.,ɛdendɛ mɔɔ nle se ne mɔɔ wɔ anwoma la le duma ɛdendɛfoa mɔɔ ɛlɛdi yɛvo gyima,0.4,0.1167
896,"Saa medwu suanu a, ɛbahɔ.",saa medwusua nu a ɛba hɔ,0.8,0.0
897,Yɛbayia ɛleka mɔɔ baka tendenle ne gyi la.,yɛ ba yɛ ɛle ka mɔɔ baka tendele ne gyi la,0.75,0.0882
898,Yɛkpɔkɛngilenu ɛdendɛfoa ne mɔ a bɛpepɛ bɛ bo wɔ anwuma ɛdendɛmunli ne mɔ anu la.,yɛkpɔkɛ ngele nu ɛdendɛfoa ne mɔ a bɛpepɛ bɛbo wɔ anwoma ɛdendɛmuli ne mɔ anu la,0.4667,0.0455
924,Ɔle sɛkɛlɛneɛ mɔɔ yɛfa yɛsie ɛdendɛmunli adwulaleɛ yɛkile ye awieleɛ a.,ɔle sɛkɛlɛ neɛ mɔɔ yɛfa yɛsie ɛdendɛ mu le agyula leɛ yɛkile yɛ awie leɛ a,0.9091,0.0833
927,Kpolisi kpanyinli ne lale kɛlɛma.,gulese payinli ne la le kɛlɛma,0.8,0.25
929,Yɛfa yɛdwula nzonlɛyɛ ɛdendɛsinli anzɛɛ ɛdendɛmunli.,yɛfa yɛdola nzonle yɛ ɛdendɛsenle anzɛɛ ɛdendɛmone,0.8333,0.1739
930,"Dɔketa ne zele kɛ, “Ɛlɛte kpɔkɛ”.",toketa nizile kɛ ɛlɛti kpɔ kɛ,1.0,0.2083
931,"Kilehilevolɛ ne hanle kɛ, “Ɛnɛ sɔnea ɛnle ɛkɛ”.",tielɛ helɛbolɛ ne hanle kɛ ɛne sɔnea lɛ kɛ,0.625,0.2778
933,Yɛfa ɛzinzelɛ sɛkɛlɛneɛ yɛtete ninyɛne mɔɔ yɛbobɔ bɛ la avinli.,yɛfa ɛzenzɛlɛ sɛkɛlɛneɛ yɛ tete ninyɛne mɔɔ yɛbobɔ bɛla avenle,0.6,0.0755
934,"Mengɔle efiade ne mengɔndɔle saminla, emiane, bokiti yɛɛ tohulu.",me ngole efiade ne me nwɔndɔle saminla emane bokiti yɛɛ tohulu,0.5556,0.0566
935,"Metɛnwunle buluku ne, ɛkponle ne, yɛɛ ebia ne.",metenwolɛ buluku ne ɛkponle ne yɛɛ ebia ne,0.125,0.1111
937,Yɛfa yɛtete dumangilenu mɔɔ kilehile duma ko ne ala anu la avinli.,kɛfa ɛtete domangele nu mɔɔ kelehile domako ne ala anu la avenle,0.6667,0.1481
938,"Buluku fofolɛ, bile ne ɛminli.",buluku fofolɛ bile ne ɛmea nli,0.4,0.0833
939,"Mendɔle sua dɛba, akɔlɛnlome, koatee bie.",bɛndɔlɔ ye sua dɛba akɔlɛ lomɛ ko ateebie,1.0,0.1818
945,Yɛfa yɛtete ɛdendɛfoa titili nwiɔ avinli.,yɛfa yɛ tetedenle dɛfoa tetele mui avenle,1.0,0.3143
946,Melɛ sɔnea ɛhyema; menwɔgenga nɔe kɔsɔɔti.,mɛlɛsɔnea ɛshema me nwɔ genga nɔ ɛkɔ sɔti,1.3333,0.1429
947,Ɛnee mekpondɛ kɛ metu adenle mekɔ Ngɛnla; ɛnee maanle nu ɛmunla.,ɛnee mekpendɛ kɛ metu adenle mekɔ ngɛnla ɛnee memaa nle nu ɛmonla,0.3636,0.0769
948,Yɛfa yɛtete ninyɛne mɔɔ yɛbobɔ bɛ aluma la avinli.,yɛ fa yɛtetenli nyɛ ne mɔɔ yɛbo bɔ bɛ alumala amenle,1.1111,0.0976
952,Yɛfa nzonlɛyɛlɛ sɛkɛlɛneɛ yɛyɛ edwɛkɛ mɔɔ awie ɛha la anzɛɛ adwelie bie nzonlɛ.,yɛfa nzonleɛ le sɛkɛlɛneɛ yɛyɛ edwɛkɛ mɔɔ awie ɛha la anzɛɛ aduelie bie nzonleɛ ɛ,0.3846,0.0909
954,"Yɛ awovolɛ ne mɔ zele yɛ kɛ, “Bɛmmafa ɛhɔne bɛda”.",yɛɛ awohule ne mɔɔ zɛlɛ yɛkɛɛ bɛma fa ɛhɔne bɛ da,0.9,0.2432
955,Eza yɛkola yɛfa nzonlɛyɛlɛ sɛkɛlɛneɛ yɛda tidwɛkɛ anzɛɛ tidwɛkɛ ngane bie ali.,iza yɛko la yɛfa nzo lɛlɛ sɛkɛlɛ neɛ yɛda tedwɛkɛ anzɛ tedwɛkɛ ngane bie ale,0.9167,0.1212
959,Yɛfa yɛkile ninyɛne mɔɔ bɔ ɔ bo fi ɛleka ko ɔkɔdwu ɛleka fofolɛ zo la.,yɛfa yɛkile ne nyɛne mɔɔ bɔ ɔ bo fi ɛleka ko ɔ ko gyu ɛleka fofolɛ zo la,0.3333,0.0727
960,"Sukoavoma kɔ sukulu vi Kenlenzile-Yalɛ, Siane Gyɛne-Siane Bulu.",suko ɔvomɔ kɔ sukulu vi kɛ nlenzɛle yɛlɛ sane ɛjɛne sane ɛbulu,1.125,0.1923
962,Yɛfa yɛkile ninyɛne nwiɔ mɔɔ ngitanwolilɛ la bɛ avinli la.,yɛfa yɛ kele ninyɛne yɔɔ mɔɔ ngɛtam wɔlɛlala bɛ avenla,0.7,0.25
964,Yɛfa yɛkile edwɛkɛmgbɔkɛ anzɛɛ aluma nwiɔ mɔɔ zia zo la.,yɛfa yɛkele egyo kɛngbɔkɛ anzɛɛ aluma nwiɔ mɔɔ zia zo la,0.3,0.1087
