sample_id,reference,hypothesis,wer,cer
304,Atseasefo fa osu do nye ewufo dzi nkra.,"Atsesefo fa osu do nya ewufo gyinkra,",0.5,0.129
305,Ɔda nkitahodzi a ɔmmbɔ adze da a ɔwɔ atseasefo na ewufo hɔn ntamu edzi.,"Ɔda ngyita hɔ dzi a ɔmmbɔ adze, da a ɔwɔ atseasefo na ewufo hɔn ntamu edzi.",0.2143,0.0526
307,Kyerɛ eyiadze osu ho mfaso enum.,Atsia sɛ eyiedzi osu ho fa so annyi,1.0,0.5
309,Kwan bɛn na nkorɔfo fa do su wɔ eyiadze wɔ wo kurom.,Ɔkwambɛn na nkorɔfo fa do suw wɔ eyiadze wɔ wo kurow mu?,0.4167,0.125
310,Ebɛnadze nye eyiadze osu (Kwadwom)?,Ebɛnadze nye eyia dze osu kɔdɔ me?,0.8,0.1786
312,Osu ka amandze a yɛyɛ dze gya owufo kwan no ho.,osuka amandze ayɛyɛ dze gya owufo kwan no ho.,0.3636,0.0
313,Kyerɛ mbrɛ wo kuromfo su hɔn ewufo.,"Tien so ɔfokɔmpɔ na adze me kɔpaaba, ntsɛm ma w’adanambaa atseetaa noara a asetaa no wɔ bɛrɛ me kyɛn da yɛ.",3.0,2.6429
314,Ihu eyiadze osu ne mfaso dɛn?,"Ehu eyɛdze osu n’enfaso dɛ,",0.8333,0.2174
317,Akyerɛwtsen yɛ akyerɛw kasadwin ahorow no mu kor.,Ɔkyerɛtsen yɛ akyerɛ kasaben ahorow no mu kor.,0.375,0.1463
330,Agofomba ho hia papaapa tsitsir noara nye etsiban no.,Akofomba hohia papaapa setsi no ara nye Etiban.,0.8889,0.1591
333,"Ɔhaw anaa ndzepa bi si a, hɔn na ɔtaa kɔ ma hɔn.","Ɔhaw anaa ndzepa bi si a, hɔ na ɔtaakɔma hɔn.",0.3333,0.0286
341,"Mpɛn pii no, iyi gyina agofomba no hɔn nkitahodzi anaa hɔn ndzeyɛɛ ahorow do.","Mpɛn pii no iyi gyina agofomba no hɔn nkita hɔ dze, anaa hɔn ndzeyɛɛ horow do.",0.2857,0.0484
342,Akyerɛw bi wɔ nsɛntsitsir nkumaa a wɔboa ma asintsitsir da edzi.,Ɔkyerɛw bi wɔ nsɛntsitsir nkuma awɔboa m’asentsitsir da edzi.,0.5455,0.0755
348,"Mantɔw mu, Oguaa aban mu, skuul, fie, akwantu mu na ne nkekaho.","Matwe mu oguaa aban mu, skuul, fie, akɔntow mu no ne nkeka ho.",0.4167,0.1702
356,"Obotum ayɛ awerɛhow, enyigye, enyidado na dza ɔkeka ho.",Ɔbɔtom ayɛ Awerɛhow enyigye enyida do na dza ɔkeka ho.,0.3333,0.0682
359,Kwan bɛn do na agofomba ho hia wɔ kodzi bi mu?,Kwambɛn do na Agofo mba ho hia wɔ kɔdzi bi mu?,0.4545,0.0571
360,Kwan bɛn do na ber na bea (sibeaber) ho hia wɔ kodzi bi mu?,Kwambɛn do na ber na bea siber berɛn hɔ hi a wɔ kɔdze bi mu?,0.5714,0.1628
361,Ebɛnadze na ɔma akyerɛwtsen bi ne nhyehyɛɛ dzi mu?,Ebɛnadze na ɔmma akyerɛ osin bi ne nhyehyɛ edzi mu?,0.5556,0.122
364,Bobɔ akyerɛwtsen mu ndzɛmba etsitsir no do.,Obobɔ akyerɛsen mu ndzɛmba etsitsir no do.,0.2857,0.0833
368,Akyerɛwtsen mu nhwehwɛmu nye dɛ obi rekenkan na ɔatse dza ɔaatse ase.,Akyerɛso mu nho hwɛ ho nye dɛ obi rekenkae na ɔatse dza ɔatse ase.,0.5,0.1754
374,Ebɛnadze na kodzi no fa ho ankasa?,Ebɛnadze na kodzi no fa hɔn ankasa,0.1429,0.0741
375,Nsɛntsitsir bɛn na ɔwɔ mu?,Ɔsatatser bɛn na ɔwɔ mu,0.2,0.2857
379,Woananom nye etsiefo no ?,W’ananom nye etsiafo kupɔbolo fow dze aro.,1.5,0.9
382,Hwehwɛ ngyinado a ɔfata taa dza aka no ekyir.,"Wohwɛ ngyinado ahofata taa dza aka no ekyir,",0.3333,0.1111
386,Nkasafua bɛn na ɔdze dzi dwuma.,Nkasafo abɛn na ɔdze gye dwuma?,0.5,0.16
389,Aso nkɔmbɔdzi wɔ mu a?,Aso nkɔ mbɔgye wɔ Moab?,0.8,0.2941
391,Mfonyintwa bɛn na ɔwɔ kodzi no mu?,Mentwa bɛn na ɔwɔ kodze no mu?,0.2857,0.2222
394,Kyerɛw ndzɛmba a yegyina do hwehwɛ akyerɛwtsen mu.,Kawdadze ama ayɛgyinado huehwe akyerɛ asɛm mu.,0.875,0.381
397,Kyerɛw na kyerɛ ndzɛmba a yegyina do hwehwɛ akyerɛwtsen mu no mu.,Kyerɛw na kyerɛ ndzɛmba ayɛgyina do hwehwɛ akyersɔm no no.,0.4167,0.1698
412,"Akyerɛw mu no, ndze ngyegyee ahen na Mfantsefo dze dzi dwuma?","Akyerɛmu no, ndze ngyegye ahen na fantsefo dzegye dwuma.",0.5455,0.1224
414,Woana kyerɛɛw buukuu 'Twer Nyame'?,"Woana kyerɛ bow kotwer nyame,",0.6,0.2222
415,Akyerɛw kasadwin gu mu ahorow ahen?,"Akyerɛ kasadwingu mu ahorow ahɛn,",0.6667,0.069
416,"Sɛ ᴐbaatan bi pɛ dɛ ᴐdeda ne ba ma ogyaa su a, ᴐtow kusum ndwom a ↄwↄ ase ha yi mu kor ma no.","Embatan bi pɛ dɛ ededa ne bɛma Ogya Asowa, ɛtow kusum dwɔm awee ase ha yi mu kor ma no.",0.5,0.2059
417,Asɛnkyerɛdze yi (') dzin dze dɛn?,Asɛnkyerɛdze yi dzin dze dɛn?,0.0,0.0
418,Vawol ngyegyee ahen na yεwͻ wͻ Mfantse kasa mu?,Ma wo ngyegye ahɛna ye wo mfantsekasa mu.,0.8889,0.2368
419,Adze tsitsir a Akanfo dzi kan hwε ana woesi obi ↄhen nye?,Adze tsitsir a akɛmfa odzi kan no wɔyɛ ana oesie wo bi hɛn yi?,0.75,0.3333
424,Kasafua ɔhen no dodow kabea nye ….,Kasafo a ɔhen no dodow kabea nya,0.5,0.0769
425,Woana na ɔdze no nkwa bɔɔ afɔr dze gyee Mfantsefo fii yardɔm na ahohiahia mu no?,Woana na ɔdze no nkwa mbɔ afɔr dze gye mfa ntafɔ fii yardɔm na ahohiahia mu no?,0.25,0.0938
428,Mfantsenyi biara…………ne nkyia ngyedo na wɔdze gye no.,Mbefantsenyi biara atsena nkyea nngyee do na wɔdze gyee no.,0.875,0.275
429,Nnyɛ akenkan nyinara na otwar dɛ yenya mu ntseasee.,Ɔnye akenkan nyinara na otwa dɛ yenya mo ntseasee.,0.3333,0.0952
430,Amandze a odzi ewiei wͻ awargu mu no nye……….,Amandze a odzi ewiei wɔ fawar gu mu no nye.,0.3333,0.0625
431,Woananom na wɔyɛ abaguafo wɔ asɛndzi mu?,W’ananom na wɔyɛ abagoafo wɔ asɛndzi mu.,0.2857,0.0606
438,"Akanfo gyedzi mu no, esunsum a ᴐka do yi mu mmuana na osuar?","Akamfo gyagye mu no, esunsum a eka dɔ yi mu moana na osuap.",0.4615,0.2174
439,Adzesua a ͻfa nkasafua su ho no wͻfrɛ no dɛn?,"Na Josua aefa a nkasafo asiw hɔw no wofrɛ no dɛn,",0.8,0.3429
